source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
5870123810028066048,44719149763457590,BP,2205.565491343927,20.17342280930065,117.81108197941468,31.90714087701516,3.6923108,false,false,0,369295549951641967
5870123810028066048,46069406128828449,BP,2229.9859127675104,19.926196196801428,147.93699391548677,27.74884989602044,5.3312836,false,false,0,369295549951641967
5870123810028066048,46073498425681596,BP,2230.059925547467,19.940418331973625,146.01179348762517,29.32167380370189,4.9796543,false,false,0,369295549951641967
5870123810028066048,47704112379785689,BP,2259.550792611822,21.151431349508286,47.86110580081996,41.21471717631315,1.1612625,false,false,0,369295549951641967
5870123810028066048,16815966622868123,RP,1700.951185633159,12.990092665143273,51136.49169530439,232.45282953341103,219.98653,false,false,0,369295549951641967
5870123810028066048,16820058917093454,RP,1701.0251868873147,12.915935208372092,54751.234004580874,255.84277509628043,214.00343,false,false,0,369295549951641967
5870123810028066048,18716481191953584,RP,1735.319018864024,12.253655486629164,100764.09312821217,342.3584873287066,294.32333,false,false,0,369295549951641967
5870123810028066048,18720573493130728,RP,1735.3930220578193,12.312410651775636,95456.11053015734,316.8780829788652,301.23923,false,false,0,369295549951641967
5870123810028066048,21357267621160532,RP,1783.0754277916926,12.295762044609354,96931.10807292715,307.2405877226588,315.48926,false,false,0,369295549951641967
5870123810028066048,21367008563564953,RP,1783.25158943964,12.323814974689434,94458.70894902365,297.04943491841595,317.98987,false,false,0,369295549951641967
5870123810028066048,21371100890051712,RP,1783.3255990199548,12.27653390750309,98663.02625073474,310.6486816169478,317.60324,false,false,0,369295549951641967
5870123810028066048,21380841778323873,RP,1783.5017596083237,12.311946412318612,95496.9344136028,301.1994313671165,317.05548,false,false,0,369295549951641967
5870123810028066048,21384934086460754,RP,1783.57576871249,12.284625488543858,97930.46121043754,317.6729835431515,308.27444,false,false,0,369295549951641967
5870123810028066048,21394674933970007,RP,1783.7519285291949,12.331247456197106,93814.2936024897,297.8639301760663,314.95688,false,false,0,369295549951641967
5870123810028066048,21398767229518066,RP,1783.8259373137867,12.307033904360352,95929.99758237583,308.86526109209797,310.5885,false,false,0,369295549951641967
5870123810028066048,21408508056842724,RP,1784.0020967063892,12.270584568377668,99205.13853539174,315.20258002524145,314.73453,false,false,0,369295549951641967
5870123810028066048,21412600348071721,RP,1784.0761053536326,12.340494814316441,93018.65799588825,299.67401835871084,310.39948,false,false,0,369295549951641967
5870123810028066048,21422341169754658,RP,1784.2522645751956,12.276781753973442,98640.5065153894,313.6645504910091,314.4777,false,false,0,369295549951641967
5870123810028066048,21426433462157395,RP,1784.326273222933,12.317084594186166,95046.06855349538,308.25869786276326,308.33215,false,false,0,369295549951641967
5870123810028066048,21436174297085207,RP,1784.5024325742208,12.27549762165768,98757.24057815799,315.0085391208573,313.50656,false,false,0,369295549951641967
5870123810028066048,21440266598925333,RP,1784.576441394594,12.310156680359373,95654.48176240553,309.93361227700115,308.62894,false,false,0,369295549951641967
5870123810028066048,21450007462159073,RP,1784.7526011027096,12.27995747096814,98352.4101506654,312.35467212404643,314.87415,false,false,0,369295549951641967
5870123810028066048,21454099779728045,RP,1784.8266102309856,12.286039818969837,97802.97549403919,313.0887806810783,312.38095,false,false,0,369295549951641967
5870123810028066048,21463840690017119,RP,1785.0027705714033,12.339257530799378,93124.72064179854,295.96156548689567,314.6514,false,false,0,369295549951641967
5870123810028066048,21467933031572473,RP,1785.0767801445038,12.279457141081565,98397.74343689758,313.7992342797453,313.5691,false,false,0,369295549951641967
5870123810028066048,23953039195023222,RP,1830.0203982069756,12.854347815296276,57946.72144623194,248.0606409459952,233.59901,false,false,0,369295549951641967
5870123810028066048,23962780000350481,RP,1830.1965691873067,12.859788481857418,57657.07448227926,240.1178581993439,240.11989,false,false,0,369295549951641967
5870123810028066048,25123836684818000,RP,1851.1950744418016,13.28540997590789,38958.65947875638,201.87207943571016,192.98686,false,false,0,369295549951641967
5870123810028066048,25127928975242601,RP,1851.269085640756,13.390583056405175,35361.83331672935,184.1292586320566,192.04897,false,false,0,369295549951641967
5870123810028066048,26882488011366832,RP,1883.0016621320979,13.811955098244765,23987.553478426733,168.17993065266444,142.6303,false,false,0,369295549951641967
5870123810028066048,29338147629463279,RP,1927.4134000747988,14.375050686449681,14280.64162789905,128.44594028493765,111.18017,false,false,0,369295549951641967
5870123810028066048,29342239979139719,RP,1927.4874108170045,14.395431706428466,14015.071337901036,123.08640956452074,113.86368,false,false,0,369295549951641967
5870123810028066048,29351980870550278,RP,1927.663574365533,14.307704333465018,15194.494696230286,135.70602057095698,111.96626,false,false,0,369295549951641967
5870123810028066048,29356073168590392,RP,1927.7375842616118,14.265938888428996,15790.374849528996,143.98083089229667,109.66998,false,false,0,369295549951641967
5870123810028066048,29365813946885644,RP,1927.913745269849,14.329897844236777,14887.057218102576,130.63265965187765,113.96122,false,false,0,369295549951641967
5870123810028066048,29369906199044378,RP,1927.987754427714,14.303848928941186,15248.545630310819,134.96176024625072,112.98419,false,false,0,369295549951641967
5870123810028066048,29992338933453696,RP,1939.2444280039438,14.412021009831026,13802.55833571665,121.57050208962441,113.53542,false,false,0,369295549951641967
5870123810028066048,30002079610442555,RP,1939.4205866615278,14.394421341521936,14028.119559827013,121.44600036307462,115.50911,false,false,0,369295549951641967
5870123810028066048,30006171861300251,RP,1939.4945956613922,14.388933939520062,14099.198322435712,128.0236904618553,110.1296,false,false,0,369295549951641967
5870123810028066048,30015912631481200,RP,1939.6707559547233,14.388182605388296,14108.958405043682,123.05493603921597,114.65577,false,false,0,369295549951641967
5870123810028066048,30020004922577956,RP,1939.7447654250263,14.365604060073682,14405.434803051794,126.87789938836498,113.53778,false,false,0,369295549951641967
5870123810028066048,30029745785819927,RP,1939.9209273737922,14.401607003649518,13935.584653101338,125.11167329069458,111.38517,false,false,0,369295549951641967
5870123810028066048,30033838120432545,RP,1939.9949373453796,14.356546247328943,14526.115611633331,125.61430259214762,115.64062,false,false,0,369295549951641967
5870123810028066048,30043579080405554,RP,1940.171100991169,14.406153989992342,13877.345447330094,123.17380726356897,112.66474,false,false,0,369295549951641967
5870123810028066048,33361006513635387,RP,2000.1640933555345,13.058360576968493,48020.17788121205,220.9766092455675,217.30887,false,false,0,369295549951641967
5870123810028066048,33365098811147481,RP,2000.23809657947,13.060057154985088,47945.19985414713,219.49874572374983,218.4304,false,false,0,369295549951641967
5870123810028066048,34830440872191673,RP,2026.7365189306317,12.896089534308015,55761.209012074054,238.99293535191822,233.3174,false,false,0,369295549951641967
5870123810028066048,34840181685641545,RP,2026.912667467664,12.952451116869243,52940.44024637287,226.6825925791901,233.54436,false,false,0,369295549951641967
5870123810028066048,36567486728004383,RP,2058.147920897369,12.52062417512859,78798.56800994549,279.15504640458323,282.27527,false,false,0,369295549951641967
5870123810028066048,36571579016593661,RP,2058.2219219711633,12.50499746242257,79940.89575227725,289.54656443525016,276.08994,false,false,0,369295549951641967
5870123810028066048,39454716818114128,RP,2110.3590501098925,12.209022392925029,104992.6840165326,343.18205491880406,305.93872,false,false,0,369295549951641967
5870123810028066048,39458809116931171,RP,2110.4330543382857,12.237256998452711,102297.54135355404,324.3762035923076,315.36697,false,false,0,369295549951641967
5870123810028066048,42039961010213403,RP,2157.11154351033,12.773858363459237,62405.7561679031,248.28747476731712,251.34476,false,false,0,369295549951641967
5870123810028066048,42049701921829971,RP,2157.287707816895,12.77125617655095,62555.50359140693,248.07142120841291,252.16731,false,false,0,369295549951641967
5870123810028066048,42063534919545839,RP,2157.5378779833873,12.83626883230394,58919.691243722984,231.8986951936134,254.07513,false,false,0,369295549951641967
5870123810028066048,42395497585202703,RP,2163.541408083967,12.959191856643361,52612.780312226176,224.32160508535188,234.54175,false,false,0,369295549951641967
5870123810028066048,42399589855057320,RP,2163.6154170078366,12.941557993466382,53474.26179186232,229.46765794907733,233.03616,false,false,0,369295549951641967
5870123810028066048,44715057483625911,RP,2205.49156683922,13.813741960645675,23948.108163928144,158.31579735618266,151.26796,false,false,0,369295549951641967
5870123810028066048,44719149763457590,RP,2205.56558075253,13.837804447722528,23423.199434602102,149.74438084307752,156.42122,false,false,0,369295549951641967
5870123810028066048,46069406128828449,RP,2229.9860022352295,14.25374278144724,15968.748561409519,126.38909276492804,126.34594,false,false,0,369295549951641967
5870123810028066048,46073498425681596,RP,2230.060014140366,14.41679301492846,13742.026740556446,108.25933377030722,126.93619,false,false,0,369295549951641967
5870123810028066048,47704112379785689,RP,2259.55088203941,14.468106167003002,13107.670889172556,115.76231434861059,113.22917,false,false,0,369295549951641967
